#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520425516416305808,-0.4796691403,0.1042958753,1.1354080174,0.9980389904,0.0516900842,0.0186032564,0.0300037944
1520425516424639808,-0.4719022566,0.1024670737,1.1344612961,0.9979371801,0.0521046835,0.0179122804,0.0329490027
1520425516432972808,-0.4644403449,0.1005017083,1.1336733159,0.9978565199,0.0519560931,0.0182252140,0.0353662493
1520425516441306808,-0.4571855180,0.0983850153,1.1330883066,0.9977220349,0.0514328027,0.0201990371,0.0386963402
1520425516449639808,-0.4495680004,0.0962862765,1.1323246526,0.9976287998,0.0511312458,0.0202794095,0.0413656747
1520425516457972808,-0.4416406294,0.0944397543,1.1313251895,0.9975072234,0.0513636550,0.0198733147,0.0441153675
1520425516466306808,-0.4339818625,0.0924267366,1.1305714127,0.9973891153,0.0514631085,0.0203399891,0.0463981243
1520425516474639808,-0.4261652984,0.0907915922,1.1297100987,0.9972845903,0.0528263476,0.0199168048,0.0472878830
1520425516482972808,-0.4182817514,0.0887199688,1.1289659672,0.9971642221,0.0523741660,0.0199017091,0.0502432374
1520425516491305808,-0.4103877032,0.0865401095,1.1283149200,0.9970547439,0.0514860452,0.0202339575,0.0531188460
1520425516499639808,-0.4024446175,0.0845128700,1.1275918231,0.9969336242,0.0510608564,0.0199937653,0.0558246106
1520425516507972808,-0.3944590993,0.0825716247,1.1269008139,0.9968072437,0.0509660805,0.0198122449,0.0581829230
1520425516516306808,-0.3864292813,0.0806463498,1.1262289888,0.9966993828,0.0506322637,0.0194707369,0.0603954014
1520425516524639808,-0.3783525482,0.0785812747,1.1256699914,0.9965710292,0.0499571658,0.0193468758,0.0630568296
1520425516532972808,-0.3701655581,0.0764817691,1.1252172602,0.9964500044,0.0488579766,0.0193382229,0.0657747678
1520425516541305808,-0.3620026074,0.0744710112,1.1247852890,0.9963439207,0.0479364726,0.0191862171,0.0680644934
1520425516549639808,-0.3538662743,0.0722375122,1.1244921252,0.9962733709,0.0461377574,0.0191176812,0.0703220589
1520425516557972808,-0.3453708078,0.0703234936,1.1239963210,0.9961746619,0.0457419222,0.0177637031,0.0723060887
1520425516566306808,-0.3371114649,0.0684017876,1.1236750640,0.9961050239,0.0451245623,0.0170548618,0.0738084478
1520425516574639808,-0.3287310994,0.0664442554,1.1234015293,0.9959868142,0.0443097287,0.0166589373,0.0759565254
1520425516582972808,-0.3203213957,0.0643868077,1.1232454134,0.9959158942,0.0430981759,0.0158476448,0.0777362918
1520425516591306808,-0.3118253655,0.0623940159,1.1230639641,0.9958059271,0.0422559450,0.0149459473,0.0797596973
1520425516599639808,-0.3032857132,0.0603445040,1.1230145537,0.9956925352,0.0411232858,0.0142470235,0.0818674119
1520425516607972808,-0.2948789293,0.0582267189,1.1232151689,0.9955928970,0.0390631492,0.0140489477,0.0840920975
1520425516616305808,-0.2863059315,0.0563539921,1.1232412723,0.9954684046,0.0384722949,0.0133822315,0.0859270261
1520425516624639808,-0.2775986166,0.0544031514,1.1233827616,0.9952980161,0.0377424457,0.0129667428,0.0882566173
1520425516632972808,-0.2690285624,0.0525604450,1.1235909154,0.9951599512,0.0369063905,0.0123783408,0.0902295218
1520425516641306808,-0.2603860650,0.0507806541,1.1238188156,0.9950004758,0.0366409878,0.0115916010,0.0921798570
1520425516649639808,-0.2517449488,0.0490684058,1.1240621520,0.9948024106,0.0364628593,0.0109163991,0.0944428717
1520425516657972808,-0.2430491095,0.0472541034,1.1244898480,0.9946110001,0.0357234738,0.0098158306,0.0968320268
1520425516666305808,-0.2344111358,0.0455655678,1.1249058506,0.9944140102,0.0359297051,0.0086128689,0.0988718926
1520425516674639808,-0.2258200851,0.0439112291,1.1253409774,0.9942120719,0.0357285546,0.0075410149,0.1010393964
1520425516682972808,-0.2171600042,0.0422531790,1.1258827261,0.9939656522,0.0354522987,0.0063247504,0.1036118449
1520425516691306808,-0.2086636969,0.0407356019,1.1264592236,0.9937876946,0.0355915045,0.0051302185,0.1053230446
1520425516699639808,-0.1999571524,0.0392008383,1.1270106417,0.9934908324,0.0355561190,0.0039465336,0.1081487548
1520425516707972808,-0.1912774476,0.0378776061,1.1276130446,0.9932087654,0.0358788445,0.0030221205,0.1106341884
1520425516716306808,-0.1826908914,0.0363482390,1.1283195225,0.9929135095,0.0354070590,0.0024803744,0.1134149485
1520425516724639808,-0.1741308434,0.0351053767,1.1289521335,0.9926263158,0.0361699062,0.0021119273,0.1156731382
1520425516732972808,-0.1654628313,0.0338631990,1.1295972398,0.9923187458,0.0368511914,0.0017938900,0.1180774252
1520425516741305808,-0.1569764690,0.0327723750,1.1302696263,0.9920449759,0.0376709494,0.0016790925,0.1201034800
1520425516749639808,-0.1484645326,0.0316672699,1.1309365234,0.9917281180,0.0388019661,0.0017405232,0.1223385387
1520425516757972808,-0.1399030775,0.0305742517,1.1316794348,0.9914080870,0.0396923006,0.0022826518,0.1246166755
1520425516766306808,-0.1314833451,0.0295679443,1.1323347082,0.9911233958,0.0411233680,0.0026282884,0.1263976859
1520425516774639808,-0.1229904622,0.0285688997,1.1330338079,0.9907293151,0.0421149762,0.0031777438,0.1291187627
1520425516782972808,-0.1146906725,0.0275480697,1.1337162729,0.9903283721,0.0427094104,0.0038289149,0.1319506009
1520425516791305808,-0.1062609330,0.0266253367,1.1344738631,0.9899724638,0.0438561851,0.0043701954,0.1342090062
1520425516799639808,-0.0978317111,0.0258969162,1.1350496875,0.9896017013,0.0456016471,0.0045154324,0.1363399185
1520425516807972808,-0.0893976727,0.0250083130,1.1358120372,0.9891941998,0.0465840048,0.0051992436,0.1389162818
1520425516816306808,-0.0810119181,0.0241338386,1.1365666397,0.9888440385,0.0472842552,0.0054973765,0.1411433515
1520425516824639808,-0.0726497728,0.0232847083,1.1372423682,0.9884673903,0.0479941442,0.0055342903,0.1435205636
1520425516832972808,-0.0642161414,0.0223662176,1.1379702758,0.9880994010,0.0483342488,0.0057169679,0.1459132977
1520425516841306808,-0.0558017461,0.0214691445,1.1387467202,0.9877605416,0.0482635756,0.0056376305,0.1482159127
1520425516849639808,-0.0474253578,0.0205304236,1.1395005858,0.9874635433,0.0485457179,0.0059337079,0.1500794959
1520425516857972808,-0.0392021806,0.0196982315,1.1400589082,0.9871124950,0.0487150684,0.0062978797,0.1523026625
1520425516866305808,-0.0306369514,0.0188063702,1.1406187262,0.9867368959,0.0485499918,0.0057021373,0.1547923842
1520425516874639808,-0.0221414888,0.0175720657,1.1413885564,0.9865643541,0.0466173972,0.0053706494,0.1564888160
1520425516882972808,-0.0136923439,0.0164439502,1.1420705496,0.9863379769,0.0447766920,0.0053815576,0.1584407841
1520425516891306808,-0.0052107291,0.0153843057,1.1426035417,0.9861472018,0.0432153766,0.0049799189,0.1600666363
1520425516899639808,0.0030289882,0.0146750040,1.1428423720,0.9858980486,0.0429882893,0.0051411985,0.1616496605
1520425516907972808,0.0116399489,0.0136380212,1.1432393909,0.9857328150,0.0414270943,0.0048234958,0.1630685350
1520425516916305808,0.0202203827,0.0129355782,1.1436042302,0.9856168350,0.0408836624,0.0044024062,0.1639164408
1520425516924639808,0.0286314838,0.0120404406,1.1438072563,0.9855766970,0.0395368831,0.0037780130,0.1645026922
1520425516932972808,0.0370896444,0.0110004989,1.1440128809,0.9853993281,0.0378295155,0.0035859898,0.1659645524
1520425516941306808,0.0456823768,0.0100803385,1.1441689538,0.9852858159,0.0364508801,0.0033096911,0.1669498138
1520425516949639808,0.0540778431,0.0089590251,1.1442632705,0.9852036335,0.0344442518,0.0030557011,0.1678632083
1520425516957972808,0.0625905353,0.0080493303,1.1443088332,0.9851048067,0.0326808773,0.0027750531,0.1687980425
1520425516966306808,0.0709888609,0.0071968879,1.1441060016,0.9850420344,0.0322340995,0.0027608534,0.1692499069
1520425516974639808,0.0794646092,0.0062946149,1.1440594556,0.9849321086,0.0312444358,0.0030683983,0.1700679615
1520425516982972808,0.0879471584,0.0053404827,1.1439339866,0.9848826460,0.0297146311,0.0031236273,0.1706266606
1520425516991305808,0.0963515820,0.0045058732,1.1436926856,0.9848642264,0.0288934320,0.0031072472,0.1708741357
1520425516999639808,0.1046920302,0.0035990066,1.1435201900,0.9848826370,0.0277228490,0.0033453973,0.1709574310
1520425517007972808,0.1131379539,0.0027266115,1.1432572791,0.9848691948,0.0269949746,0.0035708171,0.1711466909
1520425517016306808,0.1214266358,0.0020685475,1.1428631129,0.9848895350,0.0265812954,0.0037643410,0.1710902342
1520425517024639808,0.1297361500,0.0013318283,1.1425671530,0.9849292504,0.0261706463,0.0039563644,0.1709204965
1520425517032972808,0.1378275890,0.0003063085,1.1425788194,0.9850823190,0.0251887688,0.0049216850,0.1701591246
1520425517041305808,0.1461096813,-0.0003801181,1.1423157547,0.9851203465,0.0248135083,0.0051224103,0.1699880984
1520425517049639808,0.1542796434,-0.0012138962,1.1420872705,0.9850951087,0.0235089842,0.0055181587,0.1703070887
1520425517057972808,0.1625511443,-0.0018307000,1.1419066954,0.9851800869,0.0235235471,0.0056030564,0.1698100257
1520425517066306808,0.1706100470,-0.0023318914,1.1416335327,0.9853584667,0.0238762265,0.0056160762,0.1687218945
1520425517074639808,0.1788437794,-0.0028811664,1.1415572733,0.9854527012,0.0234812637,0.0056871738,0.1682238389
1520425517082972808,0.1869855268,-0.0034417937,1.1414723276,0.9855739104,0.0235081071,0.0056580913,0.1675094684
1520425517091306808,0.1949839672,-0.0039215339,1.1413823944,0.9856574914,0.0228895585,0.0055345716,0.1671069907
1520425517099639808,0.2030348191,-0.0045760174,1.1414610636,0.9856285048,0.0222061491,0.0060160404,0.1673533526
1520425517107972808,0.2110356367,-0.0050408311,1.1415153407,0.9857127967,0.0221111016,0.0060886680,0.1668661434
1520425517116305808,0.2190568945,-0.0055422422,1.1416736625,0.9858079913,0.0222367436,0.0062564489,0.1662798493
1520425517124639808,0.2268901371,-0.0058675512,1.1418146874,0.9859169210,0.0224843914,0.0064216483,0.1655929931
1520425517132972808,0.2349214243,-0.0063849783,1.1422155147,0.9859633652,0.0213319834,0.0064295549,0.1654685762
1520425517141306808,0.2427860717,-0.0067504918,1.1425678567,0.9860274266,0.0209729536,0.0063711777,0.1651346643
1520425517149639808,0.2506872228,-0.0072146709,1.1430539953,0.9861222547,0.0203024266,0.0061528111,0.1646598104
1520425517157972808,0.2585561570,-0.0074897237,1.1435688655,0.9861869439,0.0199105558,0.0057965464,0.1643328375
1520425517166305808,0.2664602380,-0.0076919762,1.1442110986,0.9862396592,0.0192275097,0.0053689905,0.1641121917
1520425517174639808,0.2741542509,-0.0078453545,1.1448377952,0.9864021945,0.0192336342,0.0049874055,0.1631438130
1520425517182972808,0.2821592937,-0.0082192293,1.1457077440,0.9864204643,0.0178616199,0.0042932401,0.1632090631
1520425517191306808,0.2899769591,-0.0082138652,1.1463690888,0.9864961643,0.0179971816,0.0033053024,0.1627590065
1520425517199639808,0.2978251168,-0.0083956790,1.1473477751,0.9865889332,0.0173383983,0.0026842599,0.1622789314
1520425517207972808,0.3055281907,-0.0084367899,1.1481830448,0.9866887226,0.0174016633,0.0019119012,0.1616752656
1520425517216306808,0.3135236792,-0.0086133307,1.1492535532,0.9867186326,0.0163286255,0.0006633834,0.1616145906
1520425517224639808,0.3211397930,-0.0084497616,1.1500871149,0.9869014711,0.0174482885,-0.0002409518,0.1603776339
1520425517232972808,0.3290622593,-0.0087300700,1.1511480883,0.9868657143,0.0174562167,-0.0010509594,0.1605933929
1520425517241305808,0.3367580852,-0.0088356277,1.1522282928,0.9870714162,0.0174683160,-0.0020927525,0.1593125784
1520425517249639808,0.3444930638,-0.0091627607,1.1533404199,0.9871558370,0.0172758035,-0.0030119187,0.1587949260
1520425517257972808,0.3521589343,-0.0093842869,1.1544521332,0.9872920584,0.0171217450,-0.0038956735,0.1579432209
1520425517266306808,0.3596878166,-0.0096952177,1.1555894519,0.9875381743,0.0170974380,-0.0047780445,0.1563751969
1520425517274639808,0.3672470616,-0.0100003465,1.1566922080,0.9877150521,0.0167817662,-0.0055703611,0.1552620986
1520425517282972808,0.3745851263,-0.0102903753,1.1577299166,0.9880317776,0.0171718380,-0.0064349496,0.1531565405
1520425517291305808,0.3822131969,-0.0108887537,1.1589453590,0.9882029313,0.0161422670,-0.0073411964,0.1521200207
1520425517299639808,0.3893428980,-0.0111755348,1.1599163539,0.9884901789,0.0160364724,-0.0078292711,0.1502288265
1520425517307972808,0.3968026637,-0.0118198609,1.1610313682,0.9886709595,0.0147910720,-0.0089799692,0.1490983508
1520425517316306808,0.4039894486,-0.0121058465,1.1619955472,0.9889337173,0.0146833601,-0.0095464645,0.1473206255
1520425517324639808,0.4113359496,-0.0128621616,1.1630478180,0.9890810474,0.0135258003,-0.0104706787,0.1463765669
1520425517332972808,0.4185555696,-0.0131530869,1.1637934350,0.9892962755,0.0136334592,-0.0117900529,0.1448033245
1520425517341306808,0.4254202442,-0.0138205230,1.1647504293,0.9895265574,0.0130389200,-0.0118013442,0.1432756329
1520425517349639808,0.4325618096,-0.0141760723,1.1654189076,0.9896851847,0.0135092564,-0.0130426138,0.1420233269
1520425517357972808,0.4393208045,-0.0147652327,1.1663360310,0.9898093327,0.0130669146,-0.0126880953,0.1412294336
1520425517366305808,0.4461843658,-0.0152384287,1.1670791241,0.9899812872,0.0134830875,-0.0132607628,0.1399264433
1520425517374639808,0.4529216621,-0.0157009823,1.1677277627,0.9900890280,0.0139295154,-0.0133865641,0.1391060212
1520425517382972808,0.4596480748,-0.0161816195,1.1684416431,0.9901603530,0.0143890832,-0.0129946725,0.1385877636
1520425517391306808,0.4662138365,-0.0166584311,1.1690471147,0.9902863475,0.0152565391,-0.0132413567,0.1375676360
1520425517399639808,0.4727785048,-0.0171758172,1.1696613877,0.9903508997,0.0157672329,-0.0133023714,0.1370384501
1520425517407972808,0.4792769126,-0.0176294111,1.1701832062,0.9904247680,0.0170144420,-0.0131323244,0.1363701937
1520425517416305808,0.4857553419,-0.0182534102,1.1706663287,0.9904351263,0.0176641548,-0.0130083431,0.1362241579
1520425517424639808,0.4923073036,-0.0187297525,1.1709838534,0.9904847328,0.0189196751,-0.0136517064,0.1356306412
1520425517432972808,0.4985663742,-0.0194499774,1.1713580263,0.9905393820,0.0193688729,-0.0134772405,0.1351848495
1520425517441306808,0.5050030940,-0.0200640657,1.1716493791,0.9906383490,0.0201603492,-0.0137584545,0.1343127943
1520425517449639808,0.5113162748,-0.0207280067,1.1718073376,0.9907045976,0.0210461028,-0.0136734118,0.1336955487
1520425517457972808,0.5177244939,-0.0215791773,1.1719041778,0.9906453880,0.0206836722,-0.0131857780,0.1342387281
1520425517466306808,0.5240115573,-0.0224394751,1.1719002289,0.9907147173,0.0211734140,-0.0130799723,0.1336598289
1520425517474639808,0.5303423504,-0.0231980375,1.1718130801,0.9908760478,0.0216386351,-0.0130997530,0.1323813576
1520425517482972808,0.5365878907,-0.0243083572,1.1717254956,0.9908860176,0.0206761304,-0.0128564795,0.1324843716
1520425517491305808,0.5428802059,-0.0251527075,1.1714497853,0.9910248028,0.0212838620,-0.0128233667,0.1313483871
1520425517499639808,0.5493076197,-0.0264560683,1.1713378907,0.9909590350,0.0198589068,-0.0122014669,0.1321247101
1520425517507972808,0.5554206692,-0.0272553549,1.1708052013,0.9912329364,0.0206374252,-0.0125126810,0.1299030224
1520425517516306808,0.5617259331,-0.0285825621,1.1704728230,0.9911760299,0.0189463484,-0.0122211574,0.1306206606
1520425517524639808,0.5680259619,-0.0296594085,1.1699899630,0.9913185382,0.0189377042,-0.0119158760,0.1295643896
1520425517532972808,0.5741294182,-0.0309541337,1.1693712782,0.9914241684,0.0177888878,-0.0121385393,0.1288965854
1520425517541305808,0.5804966181,-0.0321462754,1.1687878823,0.9915123492,0.0175148652,-0.0118157440,0.1282843677
1520425517549639808,0.5865548069,-0.0332751016,1.1679551296,0.9915426845,0.0169672546,-0.0115763935,0.1281452468
1520425517557972808,0.5927713078,-0.0346564445,1.1671719213,0.9916180366,0.0161516408,-0.0114623620,0.1276769683
1520425517566306808,0.5989345109,-0.0358278956,1.1663638432,0.9917304185,0.0155928864,-0.0112604201,0.1268890930
1520425517574639808,0.6052813024,-0.0371392978,1.1654680958,0.9917621704,0.0152235980,-0.0112639237,0.1266852928
1520425517582972808,0.6114638509,-0.0383791266,1.1644648314,0.9918423049,0.0148149806,-0.0114134840,0.1260915973
1520425517591306808,0.6177897010,-0.0396041484,1.1634961315,0.9918398378,0.0146141559,-0.0113142002,0.1261433768
1520425517599639808,0.6240390323,-0.0407696080,1.1624820970,0.9918925415,0.0146870114,-0.0110894077,0.1257398221
1520425517607972808,0.6302783087,-0.0418193961,1.1613838932,0.9919309275,0.0151307678,-0.0113543413,0.1253601762
1520425517616305808,0.6366027073,-0.0429584412,1.1603618168,0.9919236836,0.0150204553,-0.0112837459,0.1254371117
1520425517624639808,0.6430034920,-0.0440276312,1.1593310064,0.9919123124,0.0149250696,-0.0114439130,0.1255238768
1520425517632972808,0.6493674231,-0.0450997188,1.1583121222,0.9918725063,0.0151901044,-0.0109265894,0.1258523012
1520425517641306808,0.6556165978,-0.0460679077,1.1572450929,0.9919489156,0.0153747057,-0.0108886339,0.1252294093
1520425517649639808,0.6619325173,-0.0470640106,1.1562048863,0.9919491909,0.0153578821,-0.0101910153,0.1252879935
1520425517657972808,0.6683600658,-0.0479470378,1.1551952100,0.9919976728,0.0154415804,-0.0097435837,0.1249289294
1520425517666305808,0.6747145187,-0.0489668672,1.1541291315,0.9920478896,0.0149604595,-0.0103235386,0.1245415354
1520425517674639808,0.6809700309,-0.0498659228,1.1530943216,0.9921345693,0.0148597893,-0.0103883379,0.1238558253
1520425517682972808,0.6873819678,-0.0509189450,1.1521763450,0.9921548628,0.0141542801,-0.0108807880,0.1237335567
1520425517691306808,0.6936121158,-0.0519109479,1.1512242598,0.9922220282,0.0137337996,-0.0112881784,0.1232047343
1520425517699639808,0.6999883746,-0.0529449462,1.1502956624,0.9922211321,0.0129359560,-0.0122811594,0.1232033247
1520425517707972808,0.7063009891,-0.0539821000,1.1494039988,0.9922505464,0.0119194779,-0.0134393288,0.1229478084
1520425517716306808,0.7126460669,-0.0549569414,1.1485593500,0.9922446430,0.0109707027,-0.0145802634,0.1229537635
1520425517724639808,0.7189864002,-0.0559379699,1.1477164650,0.9922503069,0.0097752531,-0.0159975747,0.1228326115
1520425517732972808,0.7253236909,-0.0568501396,1.1469640076,0.9922424829,0.0087062133,-0.0171668657,0.1228183852
1520425517741305808,0.7314830343,-0.0578778548,1.1462979913,0.9922606500,0.0072950910,-0.0176861175,0.1226897936
1520425517749639808,0.7377964277,-0.0587272879,1.1456351283,0.9922538627,0.0063153849,-0.0186076831,0.1226627166
1520425517757972808,0.7439637248,-0.0593980737,1.1450234371,0.9922896794,0.0054442307,-0.0192566065,0.1223140855
1520425517766306808,0.7502461796,-0.0601671365,1.1443759790,0.9922749382,0.0050350877,-0.0199635647,0.1223378560
1520425517774639808,0.7564991685,-0.0608236395,1.1439468190,0.9922277785,0.0043772523,-0.0204028742,0.1226727268
